mensa_id,date,meal_id,name,category,price_student,notes
Mensa Erlenring,2012-09-03,166410,"Bunter Salatteller mit Käse, Schinken und Ei",Tagesgericht,2.45,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel']"
Mensa Erlenring,2012-09-03,166409,"Geröstete Putenbruststreifen ""türkische Art"" mit Chilisauce",Menü,2.85,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
Mensa Erlenring,2012-09-04,166414,Gebackener Hetaxkäse mit Joghurtdipp,Menü vegetarisch,2.35,[]
Mensa Erlenring,2012-09-04,166413,Limonen-Gemüsespaghetti mit Ruccolapesto und Salatbeilage,Tagesgericht,2.05,[]
Mensa Erlenring,2012-09-04,166412,"Rinderhacksteak mit Tomaten, Zwiebeln und Oliven",Menü 3,2.55,[]
Mensa Erlenring,2012-09-05,166417,Geräuchertes Tofusteak (vegan) mit Asiadipp,Menü vegetarisch,2.95,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
Mensa Erlenring,2012-09-05,166416,Bunter Salatteller mit Mozzarella und Salamistreifen,Tagesgericht,2.05,"['mit Farbstoff', 'mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel']"
Mensa Erlenring,2012-09-05,166415,Gebackenes Hähnchenschnitzel mit Kräutersauce,Menü 3,2.95,[]
Mensa Erlenring,2012-09-06,166420,Gemüselasagne mit Sahnesauce,Menü vegetarisch,2.45,[]
Mensa Erlenring,2012-09-06,166419,Hähnchenkeule mit Currysauce dazu Pommes frites und Salat,Tagesgericht,2.05,[]
Mensa Erlenring,2012-09-06,166418,Gebackenes Schweineschnitzel mit Paprika-Rahmsauce,Menü 3,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-09-07,166422,2 Fischfrikadellen mit Remouladensauce und Kartoffelsalat dazu 1 Stück Obst,Tagesgericht,1.95,"['mit Konservierungsstoff', 'mit Süßungsmittel']"
Mensa Erlenring,2012-09-07,166421,Gegrilltes Schweinerückensteak mit feueriger Paprika-Pepperonisauce,Menü 3,2.95,['mit Schweinefleisch']
Mensa Erlenring,2012-09-07,166423,Gemüsepfanne mit Schupfnudeln und grüner Sauce,Menü vegetarisch,2.55,['mit  Antioxidationsmittel']
Mensa Erlenring,2012-09-10,172749,Getreide-Goreng mit kalter Chilisauce,Menü vegetarisch,2.3,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
Mensa Erlenring,2012-09-10,172748,"Pasta mit Spargel, Tomaten, Tomatensauce und gemischtem Salat",Tagesgericht,2.15,[]
Mensa Erlenring,2012-09-10,172747,Putenbraten in Rahmsauce,Menü 3,2.7,[]
Mensa Erlenring,2012-09-11,172752,Salatteller mit Mozzarella und verschiedenen Dressings,Tagesgericht,2.0,[]
Mensa Erlenring,2012-09-11,172751,Gedünstetes Seelachsfilet mit Tomatensauce,Menü 3,3.05,['mit Alkohol']
Mensa Erlenring,2012-09-11,172750,Gegrilltes Hähnchenbrustfilet dazu Kokos-Currysauce,Menü,2.95,[]
Mensa Erlenring,2012-09-12,172755,Vollwert Gemüsepuffer mit einem Stück Obst dazu Salatbeilage,Tagesgericht,2.1,[]
Mensa Erlenring,2012-09-12,172754,Gnocchi mit Pestofüllung und Tomatensauce dazu Salatbeilage und ein Stück Obst,Menü 3,2.65,[]
Mensa Erlenring,2012-09-12,172753,Rindergeschnetzeltes mit Paprika- und Zucchinistreifen,Menü,3.0,[]
Mensa Erlenring,2012-09-13,172758,Zwei Spinatknödel mit Tomatensauce,Menü vegetarisch,2.45,[]
Mensa Erlenring,2012-09-13,172757,Bunter Salatteller mit Geflügelstreifen und Weißbrot,Tagesgericht,2.2,['mit  Antioxidationsmittel']
Mensa Erlenring,2012-09-13,172756,Gegrilltes Schweinerückensteak mit Zwiebeln und Pilzen,Menü,2.95,['mit Schweinefleisch']
Mensa Erlenring,2012-09-14,172761,Kartoffel Cordon bleu mit Vollkornsauce,Menü vegetarisch,2.45,[]
Mensa Erlenring,2012-09-14,172760,Hacksteak mit Zwiebelsauce und Salzkartoffeln dazu Erbsengemüse,Tagesgericht,1.9,['mit Schweinefleisch']
Mensa Erlenring,2012-09-14,172759,Fischfilet im Backteig dazu Tomatensauce,Menü 3,3.05,[]
Mensa Erlenring,2012-09-17,192779,Kartoffelauflauf Moussaka mit kalter Kräutersauce,Menü vegetarisch,2.3,[]
Mensa Erlenring,2012-09-17,192778,"Salatteller mit Ei, Tomate und Chicken Wings dazu Knoblauchbaguette",Tagesgericht,2.15,[]
Mensa Erlenring,2012-09-18,192782,"Gebratener Reis mit Kokos, Chinakohl und Sojasprossen dazu süß-saurer Dipp",Menü vegetarisch,2.65,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
Mensa Erlenring,2012-09-18,192781,Hühnerragout in einer Blätterteigpastete mit Reis und Salat,Tagesgericht,2.35,"['mit Alkohol', 'mit Farbstoff']"
Mensa Erlenring,2012-09-19,192785,Eierpfannkuchen mit Gemüsefüllung und kalter Currysauce,Menü vegetarisch,2.45,[]
Mensa Erlenring,2012-09-19,192784,Salatteller mit Hetaxkäse und Salamistreifen dazu Brötchen,Tagesgericht,2.35,[]
Mensa Erlenring,2012-09-19,192783,Hähnchenkeule in Rotweinsauce,Menü,2.35,['mit Alkohol']
Mensa Erlenring,2012-09-20,192788,Hausgemachter Getreidebratling mit Zucchini und Auberginen,Menü vegetarisch,2.85,[]
Mensa Erlenring,2012-09-20,192787,Hausgemachte Frikadelle mit Käse und Tomate überbacken dazu Pommes-frites und gemischter Salat,Tagesgericht,2.05,['mit Schweinefleisch']
Mensa Erlenring,2012-09-20,192786,Tortellini mit Käsefüllung und gebratenen Putenstreifen dazu Käsesauce,Menü 3,2.25,[]
Mensa Erlenring,2012-09-21,192791,Gemüsepfanne aus dem Mittelmeerraum mit Joghurtdipp,Menü vegetarisch,2.35,[]
Mensa Erlenring,2012-09-21,192790,Frankfurter Würstchen mit Kartoffelsalat und Fruchtkompott,Tagesgericht,1.95,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel', 'mit Süßungsmittel']"
Mensa Erlenring,2012-09-21,192789,Rinderragout mit Mais und Tomaten,Menü,2.75,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
Mensa Erlenring,2012-09-24,215036,Cous-cous mit Ratatouillegemüse und Schafskäse dazu Joghurt- Kräuterdipp,Menü vegetarisch,2.4,[]
Mensa Erlenring,2012-09-24,215035,Hühnerfrikasse nach indischer Art in Currysauce mit Ananas dazu Reis und gemischter Salat,Tagesgericht,2.0,[]
Mensa Erlenring,2012-09-24,215034,"Rinderschmorbraten mit Perlzwiebeln, Oliven, Tomaten in Rotweinsauce",Menü 3,2.95,['mit Alkohol']
Mensa Erlenring,2012-09-25,215039,Salatteller mit Tofu und gebackenen Früchten dazu ein Brötchen,Tagesgericht,2.0,[]
Mensa Erlenring,2012-09-25,215038,Cordon-bleu von der Hähnchenbrust mit Rahmsauce,Menü 3,2.85,"['mit Konservierungsstoff', 'mit  Antioxidationsmittel']"
Mensa Erlenring,2012-09-25,215037,Gebratenes Seelachsfilet mit Gemüse-Currysauce,Menü,2.95,[]
Mensa Erlenring,2012-09-26,215042,Möhrenschnitzel mit Käsesauce,Menü vegetarisch,2.3,['mit Konservierungsstoff']
Mensa Erlenring,2012-09-26,215041,Hackfleischbällchen in feuriger Paprikasauce mit Butterreis und gemischtem Salat,Tagesgericht,2.1,['mit Schweinefleisch']
Mensa Erlenring,2012-09-26,215040,"Putensteak ""Hawaii"" mit Ananas und Käse überbacken",Menü 3,3.0,[]
Mensa Erlenring,2012-09-27,215045,"Wellnesspfanne ""Hellas"" mit Sauerrahmdipp dazu Salatbeilage und Fruchtkompott",Tagesgericht,2.25,[]
Mensa Erlenring,2012-09-27,215044,Rindergeschnetzeltes mit Pilzen und Paprika in Rahmsauce,Menü 3,2.95,[]
Mensa Erlenring,2012-09-27,215043,Gebackenes Schollenfilet mit Remouladensauce,Menü,2.85,"['mit Konservierungsstoff', 'mit Süßungsmittel']"
Mensa Erlenring,2012-09-28,215046,Putenbraten in Rahmsauce,Menü 3,2.85,[]
Mensa Erlenring,2012-09-28,237600,"Blätterteigschnitte ""Spreewälder Art"" mit Gemüsefüllung und Käsesauce",Menü vegetarisch,2.55,['mit Konservierungsstoff']
Mensa Erlenring,2012-09-28,237599,Frankfurter Würstchen mit Kartoffelpüree und Sauerkraut,Menü,1.95,"['mit Alkohol', 'mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel', 'mit Süßungsmittel']"
Mensa Erlenring,2012-10-01,239081,Salatteller mit Käsestreifen und ein Brötchen,Tagesgericht,2.0,[]
Mensa Erlenring,2012-10-01,239080,Rinderschmorbraten in Burgundersauce,Menü 3,3.15,['mit Alkohol']
Mensa Erlenring,2012-10-01,239079,Hoki-Fischfilet auf Basilikum-Meerrettichsauce,Menü,2.85,['mit  Antioxidationsmittel']
Mensa Erlenring,2012-10-02,233032,Gyros aus der Pfanne mit Tzatziki,Menü,3.0,['mit Schweinefleisch']
Mensa Erlenring,2012-10-02,239083,Spinat-Käse-Knödel mit Tomatensauce dazu Reis mit gemischtem Salat,Tagesgericht,1.9,[]
Mensa Erlenring,2012-10-02,239082,"Rinderhacksteak ""Esterhazy""",Menü 3,2.95,[]
Mensa Erlenring,2012-10-04,233036,Bunter Salatteller mit gegrilltem Schweinesteak und einem Brötchen,Tagesgericht,2.25,['mit Schweinefleisch']
Mensa Erlenring,2012-10-04,233035,Halbes Hähnchen vom Grill,Menü 3,3.05,[]
Mensa Erlenring,2012-10-04,239084,Frühlingsrolle mit Gemüsefüllung dazu Tomatensauce,Menü vegetarisch,2.45,[]
Mensa Erlenring,2012-10-05,239085,Bunte Paprikapfanne mit Bambussprossen und Dinkel,Menü vegetarisch,2.85,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
Mensa Erlenring,2012-10-08,244601,Eierspiralnudeln mit Schinken* dazu Tomatensauce und Salatbeilage,Tagesgericht,1.95,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel']"
Mensa Erlenring,2012-10-08,242629,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-08,242628,"Kartoffelauflauf ""Moussaka Art"" mit Joghurtdipp",Menü vegetarisch,2.65,[]
Mensa Erlenring,2012-10-08,242626,"Hähnchenfleischstreifen ""türkische Art"" mit Gemüsestreifen dazu Chilisauce",Menü,3.05,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
Mensa Erlenring,2012-10-09,244603,Hühnersuppentopf mit Nudeln dazu ein Brötchen,Tagesgericht,2.0,[]
Mensa Erlenring,2012-10-09,244602,Gebratener Fleischkäse mit Pfefferrahmsauce,Menü,2.35,['mit Schweinefleisch']
Mensa Erlenring,2012-10-09,242633,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-09,242632,Spinatklöße mit Grünkern und Soja dazu Curryrahmsauce mit Mango,Menü vegetarisch,2.35,[]
Mensa Erlenring,2012-10-10,244605,Bunte Tortellini mit Rindfleischbolognese und Tomatensauce dazu Salatbeilage,Tagesgericht,1.95,[]
Mensa Erlenring,2012-10-10,244604,Gebackenes Putenschnitzel mit Basilikumsauce,Menü,2.85,['mit Alkohol']
Mensa Erlenring,2012-10-10,242637,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-10,242636,Kürbis-Gemüseragout mit Getreidereis,Menü vegetarisch,2.75,[]
Mensa Erlenring,2012-10-11,244607,Hackfleischröllchen vom Rind mit Tzatziki und Pommes frites dazu Weißkrautsalat,Tagesgericht,1.95,['mit  Antioxidationsmittel']
Mensa Erlenring,2012-10-11,244606,"Hähnchenschnitzel ""Cordon bleu"" mit Pilzrahmsauce dazu Mischsalat und Reis",Menü,2.95,['mit Konservierungsstoff']
Mensa Erlenring,2012-10-11,242641,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-11,242640,Frische Champignonköpfe mit Kräuterrahmsauce,Menü vegetarisch,2.75,['mit Alkohol']
Mensa Erlenring,2012-10-12,244609,Nürnberger Rostbratwürstchen auf Sauerkraut mit Speck dazu Kartoffelbrei,Tagesgericht,2.1,"['mit Alkohol', 'mit Schweinefleisch']"
Mensa Erlenring,2012-10-12,244608,Frischer Seelachs im Backteig mit Tomatensauce,Menü,3.0,[]
Mensa Erlenring,2012-10-12,242645,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-12,242644,Vegetarisch gefüllter Pfannkuchen mit Sauce hollandaise,Menü vegetarisch,2.75,[]
Mensa Erlenring,2012-10-15,247441,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-15,247440,Asiatische Gemüsepfanne mit Reis,Menü vegetarisch,2.55,[]
Mensa Erlenring,2012-10-15,247439,"Speck-Zwiebelkuchen ""Quiche Lorraine"" dazu Salatbeilage",Tagesgericht,1.95,['mit Schweinefleisch']
Mensa Erlenring,2012-10-15,247438,Geschmorter Rinderbraten mit Gemüsestreifen,Menü,3.05,['mit Alkohol']
Mensa Erlenring,2012-10-16,247446,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-16,247445,Zwei gebackene Kartoffeltaschen mit Frischkäsefüllung dazu Pfeffersauce,Menü vegetarisch,2.75,[]
Mensa Erlenring,2012-10-16,247444,"Milchreis mit Rosinen, Zucker und Zimt dazu ein Stück frisches Obst",Tagesgericht,1.8,[]
Mensa Erlenring,2012-10-16,247443,Pastabuffet mit Salat,Wochenhit/Pastateller,2.45,[]
Mensa Erlenring,2012-10-16,247442,Halbes Hähnchen vom Grill,Menü,3.05,[]
Mensa Erlenring,2012-10-17,247450,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-17,247448,Italienischer Gemüseeintopf mit Rindfleisch und Tomaten dazu ein Brötchen,Tagesgericht,1.95,[]
Mensa Erlenring,2012-10-17,247447,Mensa Bratwurst mit pikanter Currysauce,Menü,2.5,['mit Schweinefleisch']
Mensa Erlenring,2012-10-17,251833,Austernpilze mit Perlgraupen und frischem Gemüse (vegan) dazu Salatbeilage (vegan),Menü vegetarisch,2.75,[]
Mensa Erlenring,2012-10-18,249339,3 hausgemachte Kartoffelpuffer mit Apfelmus,Tagesgericht,1.95,[]
Mensa Erlenring,2012-10-18,247455,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-18,247454,Gebratenes Möhrenschnitzel mit Kräuterdipp,Menü vegetarisch,2.55,[]
Mensa Erlenring,2012-10-18,247453,Pasta-Buffet,Wochenhit/Pastateller,2.45,[]
Mensa Erlenring,2012-10-18,247451,Ungarisches Rindergulasch mit Paprika,Menü,3.0,[]
Mensa Erlenring,2012-10-19,247459,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-19,247458,Gemüse-Pilzgratin mit Fetakäse und Basilikumsauce,Menü vegetarisch,2.9,['mit Alkohol']
Mensa Erlenring,2012-10-19,247457,Spaghetti mit Blattspinat und gerösteten Sonnenblumenkernen,Tagesgericht,1.95,['geschwärzt']
Mensa Erlenring,2012-10-19,251834,Gebackenens Fischfilet mit Sauce Tartar,Menü,2.95,['mit Süßungsmittel']
Mensa Erlenring,2012-10-22,256905,Deftiger Erbseneintopf mit Wursteinlage und einem Brötchen,Tagesgericht,1.85,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel']"
Mensa Erlenring,2012-10-22,256904,"Reispfanne ""indonesische Art"" mit Gemüse und Getreide dazu kalter Currysauce",Menü vegetarisch,2.4,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
Mensa Erlenring,2012-10-22,256903,Gebackenes Hähnchenbrustfilet auf kalter Kräutersauce,Menü,2.95,[]
Mensa Erlenring,2012-10-22,263219,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-23,259005,Pasta-Buffet,Wochenhit/Pastateller,2.45,[]
Mensa Erlenring,2012-10-23,256909,Nudelauflauf mit Schinken und Ei dazu Salatbeilage mit Apfelquark mit Tomatensauce,Tagesgericht,1.95,"['mit Schweinefleisch', 'mit  Antioxidationsmittel']"
Mensa Erlenring,2012-10-23,256908,"Gebutterte Maultaschen ""schwäbische Art""",Menü vegetarisch,2.65,[]
Mensa Erlenring,2012-10-23,256907,Geschmorter Sauerbraten mit Apfel - Rosinensauce,Menü,3.15,['mit Alkohol']
Mensa Erlenring,2012-10-23,263220,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-24,256914,Grünkohl mit Mettwurst und Salzkartoffeln,Tagesgericht,1.95,"['mit Phosphat', 'mit Schweinefleisch']"
Mensa Erlenring,2012-10-24,256913,Gemüsepfanne mit Auberginen und Pilzen dazu Balsamico-Kräuterdipp,Menü vegetarisch,2.9,[]
Mensa Erlenring,2012-10-24,256912,Hähnchenpfanne mit Cashewkernen und Aprikosen,Menü,2.8,[]
Mensa Erlenring,2012-10-24,263221,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-25,259006,Pasta-Buffet,Wochenhit/Pastateller,2.45,[]
Mensa Erlenring,2012-10-25,256918,Zwei Frankfurter Würstchen mit Kartoffelpüree und Sauerkraut,Tagesgericht,1.95,"['mit Alkohol', 'mit Geschmacksverstärker', 'mit  Antioxidationsmittel', 'mit Konservierungsstoff', 'mit Schweinefleisch', 'mit Süßungsmittel']"
Mensa Erlenring,2012-10-25,256917,"Lasagne ""Florentiner Art"" in Käsesauce",Menü vegetarisch,2.95,[]
Mensa Erlenring,2012-10-25,263223,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-25,263222,Putengulasch mit Wildpilzen und Rahmsauce,Menü,2.95,[]
Mensa Erlenring,2012-10-26,259007,Verschiedenes Gemüse des Marktes mit Sauce Hollandaise,Menü vegetarisch,2.8,[]
Mensa Erlenring,2012-10-26,256923,"Schupfnudeln ""schwäbische Art""mit Speck und Zwiebeln dazu Weißkraut mit Paprikastreifen",Tagesgericht,1.95,['mit Schweinefleisch']
Mensa Erlenring,2012-10-26,256921,Gebackenes Seelachsfilet auf Remouladensauce,Menü,2.95,['mit Süßungsmittel']
Mensa Erlenring,2012-10-26,263224,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-29,269096,Frühlingsrolle mit Sojasprossen-Gemüse und Reis dazu süß-sauerer Dipp und Salat,Tagesgericht,2.0,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
Mensa Erlenring,2012-10-29,266704,Gebratene Hirsetaler auf Curry-Apfelsauce,Menü vegetarisch,2.6,[]
Mensa Erlenring,2012-10-29,266703,Schweinerückensteak in Ei-Kräutermantel mit Zigeunersauce,Menü,3.05,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit Süßungsmittel']"
Mensa Erlenring,2012-10-29,265605,Hähnchenbrust in Sesamkruste mit Pfannengemüse,Vital-Linie,3.15,[]
Mensa Erlenring,2012-10-29,265604,Paniertes Schweineschnitzel mit Sauce mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-30,269098,Hessischer Linseneintopf mit Bockwurst und einem Brötchen,Tagesgericht,1.95,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel']"
Mensa Erlenring,2012-10-30,269097,Frikasse vom Huhn mit Spargel und Pilzen in Rahmsauce,Menü,3.05,['mit Farbstoff']
Mensa Erlenring,2012-10-30,266707,Auflauf von Kartoffelgnocchi und Gemüse an Käsesauce,Menü vegetarisch,2.55,[]
Mensa Erlenring,2012-10-30,265608,Pasta-Buffet,Wochenhit/Pastateller,2.45,[]
Mensa Erlenring,2012-10-30,265607,Kartoffel mit Kirschtomaten und Sonnenblumenkerne,Vital-Linie,2.65,[]
Mensa Erlenring,2012-10-30,265606,Schweineschnitzel mit Sauce mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-10-31,269101,Pochierter Wildlachs mit buntem Kartoffel-Fenchel-Gemüse,Vital-Linie,3.9,[]
Mensa Erlenring,2012-10-31,269100,Asiatisches Pilzgericht mit Sojawürfeln dazu Ananasdipp,Menü vegetarisch,2.75,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
Mensa Erlenring,2012-10-31,269099,Pfannengyros mit Kräuer-Knoblauchsauce,Menü,3.0,['mit Schweinefleisch']
Mensa Erlenring,2012-10-31,266711,2 Blaubeer-Pfannkuchen auf Vanille-Quarkcreme,Tagesgericht,1.95,[]
Mensa Erlenring,2012-10-31,265609,Schweineschnitzel mit Sauce dazu Pommes frites und Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-11-01,269102,5 gebackene Fischstäbchen mit Knoblauchdipp,Menü,2.6,[]
Mensa Erlenring,2012-11-01,266714,"Grießbrei mit Mangowürfel, Zimt und Zucker und ein Apfel",Tagesgericht,1.75,[]
Mensa Erlenring,2012-11-01,266713,Brokkoli-Nußecke an Tomatensauce,Menü vegetarisch,2.8,[]
Mensa Erlenring,2012-11-01,265612,Pasta-Buffet,Wochenhit/Pastateller,2.45,[]
Mensa Erlenring,2012-11-01,265611,Gemüse Couscous Pfanne mit Joghurt-Ingwer Dipp,Vital-Linie,2.55,[]
Mensa Erlenring,2012-11-01,265610,Paniertes Schweineschnitzel mit Sauce mit Pommes frites dazu Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-11-02,269103,"Putenschnitzel ""Zigeuner Art"" mit Paprika und Pilzen",Menü,3.0,['mit Schweinefleisch']
Mensa Erlenring,2012-11-02,267588,Geräuchertes Tofusteak und Rosmarinkartoffeln,Vital-Linie,2.95,[]
Mensa Erlenring,2012-11-02,266717,Heringsfilet Hausfrauen Art mit Bratkartoffeln und Salat des Marktes,Tagesgericht,2.1,"['mit Konservierungsstoff', 'mit Süßungsmittel']"
Mensa Erlenring,2012-11-02,266716,Gebratene Gemüse-Getreidesauce mit süß-saurer Sauce,Menü vegetarisch,2.5,[]
Mensa Erlenring,2012-11-02,265613,Schweineschnitzel mit Sauce dazu Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-11-05,270727,Putengeschnetzeltes in Currysauce mit Pfannengemüse,Vital-Linie,3.15,[]
Mensa Erlenring,2012-11-05,270726,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Erlenring,2012-11-05,270725,Pasta mit vegetarischer Sojabolognaise dazu gemischter Salat und Fruchtkompott,Tagesgericht,1.95,[]
