mensa_id,date,meal_id,name,category,price_student,notes
Mensa Lahnberge,2012-10-12,242672,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-12,242671,Vegetarisch gefüllter Pfannkuchen mit Sauce hollandaise,Menü vegetarisch,2.75,[]
Mensa Lahnberge,2012-10-15,247362,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-15,247361,Asiatische Gemüsepfanne mit Reis,Menü vegetarisch,2.55,[]
Mensa Lahnberge,2012-10-15,247360,"Speck-Zwiebelkuchen ""Quiche Lorraine"" dazu Salatbeilage",Tagesgericht,1.95,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-15,247359,Geschmorter Rinderbraten mit Gemüsestreifen,Menü,3.05,['mit Alkohol']
Mensa Lahnberge,2012-10-16,247367,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-16,247366,Zwei gebackene Kartoffeltaschen mit Frischkäsefüllung dazu Pfeffersauce,Menü vegetarisch,2.75,[]
Mensa Lahnberge,2012-10-16,247365,"Milchreis mit Rosinen, Zucker und Zimt dazu ein Stück frisches Obst",Tagesgericht,1.8,[]
Mensa Lahnberge,2012-10-16,247364,Pastabuffet mit Salat,Wochenhit/Pastateller,2.45,[]
Mensa Lahnberge,2012-10-16,247363,Halbes Hähnchen vom Grill,Menü,3.05,[]
Mensa Lahnberge,2012-10-17,247371,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-17,247369,Italienischer Gemüseeintopf mit Rindfleisch und Tomaten dazu ein Brötchen,Tagesgericht,1.95,[]
Mensa Lahnberge,2012-10-17,247368,Mensa Bratwurst mit pikanter Currysauce,Menü,2.5,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-17,251313,Austernpilze mit Perlgraupen und frischem Gemüse (vegan) dazu Salatbeilage (vegan),Menü vegetarisch,2.75,[]
Mensa Lahnberge,2012-10-18,258707,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.75,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-18,247373,5 Kartoffelpuffer mit Apfelmus,Menü 3,2.75,[]
Mensa Lahnberge,2012-10-18,247375,Gebratenes Möhrenschnitzel mit Kräuterdipp,Menü vegetarisch,2.55,[]
Mensa Lahnberge,2012-10-18,247374,Pasta-Buffet,Wochenhit/Pastateller,2.45,[]
Mensa Lahnberge,2012-10-18,247372,Ungarisches Rindergulasch mit Paprika,Menü,3.0,[]
Mensa Lahnberge,2012-10-19,247380,Schweineschnitzel mit Pommes-frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-19,247379,Gemüse-Pilzgratin mit Fetakäse und Basilikumsauce,Menü vegetarisch,2.9,['mit Alkohol']
Mensa Lahnberge,2012-10-19,247378,Spaghetti mit Blattspinat und gerösteten Sonnenblumenkernen,Tagesgericht,1.95,['geschwärzt']
Mensa Lahnberge,2012-10-19,251314,Gebackenens Fischfilet mit Sauce Tartar,Menü,2.95,['mit Süßungsmittel']
Mensa Lahnberge,2012-10-19,260956,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.75,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-22,257276,Deftiger Erbseneintopf mit Wursteinlage und einem Brötchen,Tagesgericht,1.85,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel']"
Mensa Lahnberge,2012-10-22,257274,Gebackenes Hähnchenbrustfilet auf kalter Kräutersauce,Menü,2.95,[]
Mensa Lahnberge,2012-10-22,263248,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-22,263247,"Reispfanne ""indonesische Art"" mit Gemüse und Getreide dazu kalte Currysauce",Menü vegetarisch,2.4,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
Mensa Lahnberge,2012-10-23,258708,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.75,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-23,257282,Pastabuffet mit Salat,Wochenhit/Pastateller,2.45,[]
Mensa Lahnberge,2012-10-23,257280,Nudelauflauf mit Schinken und Ei dazu Salatbeilage mit Apfelquark mit Tomatensauce,Tagesgericht,1.95,"['mit Schweinefleisch', 'mit  Antioxidationsmittel']"
Mensa Lahnberge,2012-10-23,257279,"Gebutterte Maultaschen ""schwäbische Art""",Menü vegetarisch,2.65,[]
Mensa Lahnberge,2012-10-23,257278,Geschmorter Sauerbraten mit Apfel - Rosinensauce,Menü,3.15,['mit Alkohol']
Mensa Lahnberge,2012-10-23,263249,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-24,257285,Grünkohl mit Mettwurst und Salzkartoffeln,Tagesgericht,1.95,"['mit Phosphat', 'mit Schweinefleisch']"
Mensa Lahnberge,2012-10-24,257284,Gemüsepfanne mit Auberginen und Pilzen dazu Balsamico-Kräuterdipp,Menü vegetarisch,2.9,[]
Mensa Lahnberge,2012-10-24,257283,Hähnchenpfanne mit Cashewkernen und Aprikosen,Menü,2.8,[]
Mensa Lahnberge,2012-10-24,263250,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-25,258709,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.75,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-25,257291,Pastabuffet mit Salat,Wochenhit/Pastateller,2.45,[]
Mensa Lahnberge,2012-10-25,257289,Zwei Frankfurter Würstchen mit Kartoffelpüree und Sauerkraut,Tagesgericht,1.95,"['mit Alkohol', 'mit Geschmacksverstärker', 'mit  Antioxidationsmittel', 'mit Konservierungsstoff', 'mit Schweinefleisch', 'mit Süßungsmittel']"
Mensa Lahnberge,2012-10-25,257288,"Lasagne ""Florentiner Art"" in Käsesauce",Menü vegetarisch,2.95,[]
Mensa Lahnberge,2012-10-25,263252,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-25,263251,Putengulasch mit Wildpilzen und Rahmsauce,Menü,2.95,[]
Mensa Lahnberge,2012-10-26,257294,"Schupfnudeln ""schwäbische Art""mit Speck und Zwiebeln dazu Weißkraut mit Paprikastreifen",Tagesgericht,1.95,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-26,257293,Verschiedene Gemüse des Martes mit Sauce Hollandaise,Menü vegetarisch,2.8,[]
Mensa Lahnberge,2012-10-26,257292,Gebackenes Seelachsfilet auf Remouladensauce,Menü,2.95,['mit Süßungsmittel']
Mensa Lahnberge,2012-10-26,263253,Paniertes Schweineschnitzel mit Sauce und Pommes frites dazu gemischter Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-29,269112,Frühlingsrolle mit Sojasprossen-Gemüse und Reis dazu süß-sauerer Dipp und Salat,Tagesgericht,2.0,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
Mensa Lahnberge,2012-10-29,266733,Gebratene Hirsetaler auf Curry-Apfelsauce,Menü vegetarisch,2.6,[]
Mensa Lahnberge,2012-10-29,266732,Schweinerückensteak in Ei-Kräutermantel mit Zigeunersauce,Menü,3.05,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit Süßungsmittel']"
Mensa Lahnberge,2012-10-29,265366,Hähnchenbrust in Sesamkruste mit Pfannengemüse,Vital-Linie,3.15,[]
Mensa Lahnberge,2012-10-29,265365,Paniertes Schweineschnitzel mit Sauce mit Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-30,269115,Pastabuffet mit Salat,Wochenhit/Pastateller,2.45,[]
Mensa Lahnberge,2012-10-30,269114,Hessischer Linseneintopf mit Bockwurst und einem Brötchen,Tagesgericht,1.95,"['mit Konservierungsstoff', 'mit Schweinefleisch', 'mit  Antioxidationsmittel']"
Mensa Lahnberge,2012-10-30,269113,Frikasse vom Huhn mit Spargel und Pilzen in Rahmsauce,Menü,3.05,['mit Farbstoff']
Mensa Lahnberge,2012-10-30,266736,Auflauf von Kartoffelgnocchi und Gemüse an Käsesauce,Menü vegetarisch,2.55,[]
Mensa Lahnberge,2012-10-30,265367,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.75,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-31,269118,Pochierter Wildlachs mit buntem Kartoffel-Fenchel-Gemüse,Vital-Linie,3.9,[]
Mensa Lahnberge,2012-10-31,269117,Asiatisches Pilzgericht mit Sojawürfeln dazu Ananasdipp,Menü vegetarisch,2.75,"['mit Konservierungsstoff', 'mit Geschmacksverstärker']"
Mensa Lahnberge,2012-10-31,269116,Pfannengyros mit Kräuer-Knoblauchsauce,Menü,3.0,['mit Schweinefleisch']
Mensa Lahnberge,2012-10-31,266740,2 Blaubeer-Pfannkuchen auf Vanille-Quarkcreme,Tagesgericht,1.95,[]
Mensa Lahnberge,2012-10-31,265370,Schweineschnitzel mit Sauce dazu Pommes frites und Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
Mensa Lahnberge,2012-11-01,269120,Pastabuffet mit Salat,Wochenhit/Pastateller,2.45,[]
Mensa Lahnberge,2012-11-01,269119,5 gebackene Fischstäbchen auf Knoblauchdipp,Menü,2.6,[]
Mensa Lahnberge,2012-11-01,266743,"Grießbrei mit Mangowürfel, Zimt und Zucker und ein Apfel",Tagesgericht,1.75,[]
Mensa Lahnberge,2012-11-01,266742,Brokkoli-Nußecke an Tomatensauce,Menü vegetarisch,2.8,[]
Mensa Lahnberge,2012-11-01,265371,Bratwurst mit Sauce dazu Salatbeilage,Menü 3,2.75,['mit Schweinefleisch']
Mensa Lahnberge,2012-11-02,269121,"Putenschnitzel ""Zigeuner Art"" mit Paprika und Pilzen",Menü,3.0,['mit Schweinefleisch']
Mensa Lahnberge,2012-11-02,266746,Heringsfilet Hausfrauen Art mit Bratkartoffeln und Salat des Marktes,Tagesgericht,2.1,"['mit Konservierungsstoff', 'mit Süßungsmittel']"
Mensa Lahnberge,2012-11-02,266745,Gebratene Gemüse-Getreidesauce mit süß-saurer Sauce,Menü vegetarisch,2.5,[]
Mensa Lahnberge,2012-11-02,265375,Geräuchertes Tofusteak und Rosamrinkartoffeln,Vital-Linie,2.95,[]
Mensa Lahnberge,2012-11-02,265374,Schweineschnitzel mit Sauce dazu Pommes frites und gemischtem Salat,Tellergericht Schnitzel,3.05,['mit Schweinefleisch']
